title,distance,@id,@type,id_x,relation,address.district.@id,address.area.@id,address.locality,address.postal-code,address.street-address,location.latitude,location.longitude,organization.organization-desc,organization.accesibility,organization.schedule,organization.services,organization.organization-name,mercator1,key,id_y,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude,mercator2,google_maps_url
Instalación Deportiva Básica Jardines de José Luis Sampedro (junto al Centro Cultural Galileo),265.30832718481315,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10927053-instalacion-deportiva-basica-jardines-jose-luis-sampedro-junto-al-centro-cultural-galileo-.json,,10927053,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6de45fd3c7e9610VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Distrito,,MADRID,,JARDIN JOSE LUIS SAMPEDRO ,40.433860781133276,-3.7108172940093223,"  Metro: Quevedo, Moncloa Bus: 2, 12, 202",3,,Circuito de bicicletas,Instalación Deportiva Básica Jardines de José Luis Sampedro (junto al Centro Cultural Galileo),POINT (4501076.792961871 -413375.3856467822),0,168,Fernando el Católico,1,127,Calle Fernando el Católico nº 19,1,0,24,18,4,0,Point,"[-3.708439, 40.4338516]",40.4338516,-3.708439,POINT (4501075.770922789 -413110.0792881895),"https://www.google.com/maps/dir/40.433860781133276,-3.7108172940093223/40.4338516,-3.708439/@40.433860781133276,-3.7108172940093223,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7108172940093223!2d40.433860781133276!1m0!3e2"
Instalación Deportiva Básica Jardines del Teniente Alcalde,95.04608123382545,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10925321-instalacion-deportiva-basica-jardines-teniente-alcalde.json,,10925321,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59182c579bdd9610VgnVCM2000001f4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Vallehermoso,MADRID,28003,CALLE Jardines del Teniente Alcalde 49,40.43935627177327,-3.704371546221416,"  Metro: Islas Filipinas, Canal Bus: 2, 12, 202",3,,Pista polideportiva Pista de hockey Área multideportiva infantil,Instalación Deportiva Básica Jardines del Teniente Alcalde,POINT (4501688.548181575 -412656.343369579),0,209,Canal,2,201,Calle José Abascal frente al nº 2,1,0,24,12,11,0,Point,"[-3.7038333, 40.4386944]",40.4386944,-3.7038333,POINT (4501614.868952803 -412596.3006447445),"https://www.google.com/maps/dir/40.43935627177327,-3.704371546221416/40.4386944,-3.7038333/@40.43935627177327,-3.704371546221416,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.704371546221416!2d40.43935627177327!1m0!3e2"
Instalación Deportiva Básica La Unión,2896.086352343644,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4538305-instalacion-deportiva-basica-union.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4538305,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=773aaae91fa41110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,"CALLE ENRIQUE GARCIA ALVAREZ 58 c/v Diego Olivera Victorio, 1",40.383448627578446,-3.6148637823176353,"  Bus: 58 , 63 , 145",0,,Unidades deportivas cubiertas:  4 Pistas de pádel.    Unidades deportivas al aire libre:  Campo de fútbol 11 de césped artificial.,Instalación Deportiva Básica La Unión,POINT (4495464.937698355 -402672.0241545608),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.383448627578446,-3.6148637823176353/40.400368,-3.634587/@40.383448627578446,-3.6148637823176353,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6148637823176353!2d40.383448627578446!1m0!3e2"
Instalación Deportiva Básica Nuestra Señora de la Torre,3193.0715505485905,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4538164-instalacion-deportiva-basica-nuestra-senora-torre.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4538164,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de89a56418a41110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28031,TRAVESIA PUERTO DE REINOSA 2,40.37850528372228,-3.6160557738839376,"  Metro: Villa de VallecasBus: 54 , 58 , 142",0,,2 Campos de Fútbol (césped artificial),Instalación Deportiva Básica Nuestra Señora de la Torre,POINT (4494914.647177471 -402804.9806654895),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37850528372228,-3.6160557738839376/40.400368,-3.634587/@40.37850528372228,-3.6160557738839376,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6160557738839376!2d40.37850528372228!1m0!3e2"
Instalación Deportiva Básica P.A.R. Castrillo de Aza,3296.252708233333,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4539403-instalacion-deportiva-basica-p-r-castrillo-aza.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4539403,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a554a9b438051110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,AVENIDA SANTA EUGENIA 1,40.38626820789469,-3.6086007213101885,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de baloncesto,Instalación Deportiva Básica P.A.R. Castrillo de Aza,POINT (4495778.81194341 -401973.4358910552),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.38626820789469,-3.6086007213101885/40.400368,-3.634587/@40.38626820789469,-3.6086007213101885,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6086007213101885!2d40.38626820789469!1m0!3e2"
Instalación Deportiva Básica Parkour,4111.677402346434,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11354193-instalacion-deportiva-basica-parkour.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11354193,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=371ef533a3468710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,AVENIDA LA GAVIA 39,40.37009915307182,-3.6134620847270176,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Circuito de parkour. Circuito de calistenia. Pista de minibaloncesto. Pista de patinaje.,Instalación Deportiva Básica Parkour,POINT (4493978.880993919 -402515.67694556),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37009915307182,-3.6134620847270176/40.400368,-3.634587/@40.37009915307182,-3.6134620847270176,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6134620847270176!2d40.37009915307182!1m0!3e2"
Instalación Deportiva Básica Parque Real de Arganda,3182.0972461052393,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5542270-instalacion-deportiva-basica-parque-real-arganda.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,5542270,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c497740efc26210VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE REAL DE ARGANDA 45,40.37949103344629,-3.6150999353765094,  Metro: Villa de VallecasBus: 58,0,,1 Pista de fútbol sala.,Instalación Deportiva Básica Parque Real de Arganda,POINT (4495024.380334797 -402698.3650038533),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37949103344629,-3.6150999353765094/40.400368,-3.634587/@40.37949103344629,-3.6150999353765094,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6150999353765094!2d40.37949103344629!1m0!3e2"
Instalación Deportiva Básica Parque Santa Eugenia,3604.6839902426345,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4539259-instalacion-deportiva-basica-parque-santa-eugenia.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4539259,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2204a086b3051110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE ZAZUAR 12,40.38131130575197,-3.608459149580722,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de skate,Instalación Deportiva Básica Parque Santa Eugenia,POINT (4495227.012120971 -401957.6448904999),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.38131130575197,-3.608459149580722/40.400368,-3.634587/@40.38131130575197,-3.608459149580722,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.608459149580722!2d40.38131130575197!1m0!3e2"
Instalación Deportiva Básica Parque Villa de Vallecas,3238.3082597958974,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358733-instalacion-deportiva-basica-parque-villa-vallecas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358733,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a14291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28031,CALLE PUERTO DE PORZUNA 50,40.37277996162931,-3.6253783281885656,"  Metro: CongostoBus: 54 , 130 , 142",0,,Pista de fútbol sala. 2 Pistas de baloncesto (transversales). Pista de skate.,Instalación Deportiva Básica Parque Villa de Vallecas,POINT (4494277.307237454 -403844.8382627664),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37277996162931,-3.6253783281885656/40.400368,-3.634587/@40.37277996162931,-3.6253783281885656,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6253783281885656!2d40.37277996162931!1m0!3e2"
Instalación Deportiva Básica Parque de Enrique Herreros,95.04608123382545,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10923929-instalacion-deportiva-basica-parque-enrique-herreros.json,,10923929,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aa8cde26f7d9610VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Vallehermoso,MADRID,28003,CALLE BRAVO MURILLO 49,40.43935627177327,-3.704371546221416,"  Metro: Islas Filipinas, Canal Bus: 2, 12, 202",3,,Pista de baloncesto,Instalación Deportiva Básica Parque de Enrique Herreros,POINT (4501688.548181575 -412656.343369579),0,209,Canal,2,201,Calle José Abascal frente al nº 2,1,0,24,12,11,0,Point,"[-3.7038333, 40.4386944]",40.4386944,-3.7038333,POINT (4501614.868952803 -412596.3006447445),"https://www.google.com/maps/dir/40.43935627177327,-3.704371546221416/40.4386944,-3.7038333/@40.43935627177327,-3.704371546221416,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.704371546221416!2d40.43935627177327!1m0!3e2"
Instalación Deportiva Básica Parque del Cementerio,3150.3254588429872,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11360319-instalacion-deportiva-basica-parque-cementerio.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,11360319,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd020c3bf9f98710VgnVCM2000001f4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28031,CALLE MONTES DE BARBANZA 15,40.37710310380217,-3.6185063391325323,"  Metro: Villa de VallecasBus: 54 , 142",0,,Pista polideportiva (marcajes de fútbol sala y 2 baloncestos transversales). Pista de fútbol sala.,Instalación Deportiva Básica Parque del Cementerio,POINT (4494758.557222763 -403078.3209046794),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37710310380217,-3.6185063391325323/40.400368,-3.634587/@40.37710310380217,-3.6185063391325323,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6185063391325323!2d40.37710310380217!1m0!3e2"
Instalación Deportiva Básica Parroquia Santa Eugenia,3703.813425475522,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358753-instalacion-deportiva-basica-parroquia-santa-eugenia.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358753,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a4291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE VIRGEN DE LAS VI&amp;Ntilde;AS 15,40.38008195615357,-3.608267379645755,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de fútbol sala,Instalación Deportiva Básica Parroquia Santa Eugenia,POINT (4495090.161549669 -401936.2547541678),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.38008195615357,-3.608267379645755/40.400368,-3.634587/@40.38008195615357,-3.608267379645755,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.608267379645755!2d40.38008195615357!1m0!3e2"
Instalación Deportiva Básica Peñaranda de Bracamonte,4389.001389074492,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358766-instalacion-deportiva-basica-penaranda-bracamonte.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358766,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e5291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,CALLE PEÑARANDA DE BRACAMONTE 4,40.37533906377627,-3.604183911642277,  Metro: CongostoBus: 142,0,,Pista de baloncesto. Pista polideportiva (marcajes de fútbol sala y balonmano).,Instalación Deportiva Básica Peñaranda de Bracamonte,POINT (4494562.185185341 -401480.7832961463),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37533906377627,-3.604183911642277/40.400368,-3.634587/@40.37533906377627,-3.604183911642277,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.604183911642277!2d40.37533906377627!1m0!3e2"
Instalación Deportiva Básica Pista de Patinaje,3238.3082597958974,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358784-instalacion-deportiva-basica-pista-patinaje.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje,11358784,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a96291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28031,CALLE PUERTO DE PORZUNA,40.37277996162931,-3.6253783281885656,"  Metro: CongostoBus: 54 , 130 , 142",0,,Pista de patinaje,Instalación Deportiva Básica Pista de Patinaje,POINT (4494277.307237454 -403844.8382627664),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37277996162931,-3.6253783281885656/40.400368,-3.634587/@40.37277996162931,-3.6253783281885656,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6253783281885656!2d40.37277996162931!1m0!3e2"
Instalación Deportiva Básica Poza de la Sal,4244.750554287778,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4540082-instalacion-deportiva-basica-poza-sal.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4540082,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94376b6506551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE POZA DE LA SAL 2,40.37912373319082,-3.6029851282692733,"  Bus: 58 , 63 , 145",0,,Pista de baloncesto,Instalación Deportiva Básica Poza de la Sal,POINT (4494983.49265739 -401347.0709652301),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37912373319082,-3.6029851282692733/40.400368,-3.634587/@40.37912373319082,-3.6029851282692733,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6029851282692733!2d40.37912373319082!1m0!3e2"
Instalación Deportiva Básica Puentelarra,3419.413694873305,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4539953-instalacion-deportiva-basica-puentelarra.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4539953,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2716c39144551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE PUENTELARRA 12,40.38324470241852,-3.6091362899378696,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de baloncesto 3 x 3,Instalación Deportiva Básica Puentelarra,POINT (4495442.236853392 -402033.1735779592),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.38324470241852,-3.6091362899378696/40.400368,-3.634587/@40.38324470241852,-3.6091362899378696,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6091362899378696!2d40.38324470241852!1m0!3e2"
Instalación Deportiva Básica Puerto Lumbreras,4228.823110350033,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358829-instalacion-deportiva-basica-puerto-lumbreras.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358829,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89596635ec288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Distrito,,MADRID,,INST. DEPORTIVA BASICA POZA DE LA SAL ,40.37930773206432,-3.603034130954479,"  Metro: CongostoBus: 54 , 130 , 142",0,,Pista de baloncesto*,Instalación Deportiva Básica Puerto Lumbreras,POINT (4495003.975318294 -401352.5367226524),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37930773206432,-3.603034130954479/40.400368,-3.634587/@40.37930773206432,-3.603034130954479,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.603034130954479!2d40.37930773206432!1m0!3e2"
Instalación Deportiva Básica Rocódromo,3882.91496852196,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6344730-instalacion-deportiva-basica-rocodromo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,6344730,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2f8d4eb171f5310VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28051,AVENIDA LA GAVIA 4 c/v Avenida Cerro Milano,40.37678620920142,-3.608936762154641,  Metro: Las Suertes,0,,Pista skate Boulder Monolito,Instalación Deportiva Básica Rocódromo,POINT (4494723.280677172 -402010.9181099727),0,229,Pavones,2,221,Calle Hacienda de Pavones nº 342,1,0,24,8,14,0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587,POINT (4497348.393620864 -404872.003688147),"https://www.google.com/maps/dir/40.37678620920142,-3.608936762154641/40.400368,-3.634587/@40.37678620920142,-3.608936762154641,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.608936762154641!2d40.37678620920142!1m0!3e2"
Instalación Deportiva Básica Sala Municipal de Esgrima,119.77963667551728,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10520719-instalacion-deportiva-basica-sala-municipal-esgrima.json,,10520719,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9868ed21b192f510VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Vallehermoso,MADRID,28003,AVENIDA FILIPINAS 7,40.440630566426094,-3.7090297189969363,"La instalación cuenta con una superficie de 1.000 metros cuadrados. Su acceso principal se encuentra en la Avenida Islas Filipinas, acceso que permite la entrada a través del arco del antiguo Estadio Vallehermoso a la puerta principal. Así mismo cuenta con un vestíbulo (oficina de recepción-información), un despacho de dirección técnica, un secadero, vestuarios femenino y masculino, taller de reparación y mantenimiento, y 20 pistas, de las cuales 16 son reglamentarias de 14 metros x 1,5 metros, más 4 pistas de entrenamiento de 14 metros x 1 metro, todas ellas con sus correspondientes aparatos de señalización eléctrica.  Metro: Islas Filipinas, Canal Bus: 2, 12, 202",1,,"Taller de reparación y mantenimiento 16 pistas reglamentarias de 14 x 1,5 metros 4 pistas de entrenamiento de 14 x 1 metro",Instalación Deportiva Básica Sala Municipal de Esgrima,POINT (4501830.402013448 -413175.9758286983),0,210,Parque Santander,2,202,Calle Santander esquina con Avenida de Filipinas,1,0,24,15,7,0,Point,"[-3.7080833, 40.4411388]",40.4411388,-3.7080833,POINT (4501886.978316098 -413070.3998686475),"https://www.google.com/maps/dir/40.440630566426094,-3.7090297189969363/40.4411388,-3.7080833/@40.440630566426094,-3.7090297189969363,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7090297189969363!2d40.440630566426094!1m0!3e2"
