PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Unnamed: 30,ins_latitude,ins_longitude,bicimad_latitude,bicimad_longitude,distance,id,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude
5695077,Instalación Deportiva Municipal Básica El Espinillo III,,,1 Pista de fútbol sala,"Metro: Ciudad de los ÁngelesBus: 18 , 22 , 23 , 59 , 79 , 85 , 86 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c81844c95c9b8210VgnVCM2000000c205a0aRCRD,UNANIMIDAD,CALLE,V,s/n,,,,,MADRID,MADRID,28041.0,LOS ROSALES,VILLAVERDE,441245.0,4468328.0,40.36157241219842,-3.693278850156952,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.36157241219842,-3.693278850156952,40.38925864357911,-3.690358964335348,3099.180679679328,,,,,,,,,,,,,,,
4527600,Instalación Deportiva Municipal Básica El Parque,,,1 Pista polideportiva,"Metro: Príncipe PíoBus: 25 , 33 , 39 , 41 , 46 , 75 , 138 , C.Renfe: Príncipe Pío",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6de7849491df0110VgnVCM1000000b205a0aRCRD,COMANDANTE FORTEA,PASEO,V,25,,,,,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,438042.0,4475494.0,40.42589471749026,-3.731697578357141,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.42589471749026,-3.731697578357141,40.4325991,-3.7246532,1083.766617947848,119.0,Paseo de Moret,2.0,112,Paseo de Moret nº 11,1.0,0.0,24.0,13.0,11.0,0.0,Point,"[-3.7246532, 40.4325991]",40.4325991,-3.7246532
4541768,Instalación Deportiva Municipal Básica El Pedernoso - Parque de Villa Rosa - Paco Caño,,,2 Pistas de baloncesto 2 Tenis de mesa,"Metro: CanillasBus: 73 , 104 , 112 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ce8dec5c4961110VgnVCM1000000b205a0aRCRD,PEDROÑERAS,CALLE,V,42,,,,,MADRID,MADRID,28043.0,CANILLAS,HORTALEZA,446512.0,4479812.0,40.46725432234968,-3.6309383657037775,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.46725432234968,-3.6309383657037775,40.44370542379883,-3.648958444298144,3303.372751181694,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4527918,Instalación Deportiva Municipal Básica El Plantío,,,1 Pista de baloncesto,Bus: 162,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0dbff9ed8ddf0110VgnVCM1000000b205a0aRCRD,RAFAEL VILLA,CALLE,V,S/N,,,,esq. Carlos Dubois,MADRID,MADRID,28023.0,EL PLANTIO,MONCLOA-ARAVACA,430132.0,4480655.0,40.47175814207694,-3.8255057822510574,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.47175814207694,-3.8255057822510574,40.45109,-3.72937,10969.094812563382,269.0,Facultad Derecho,0.0,261,Avenida Complutense nº 23,1.0,0.0,24.0,5.0,18.0,0.0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937
4555915,Instalación Deportiva Municipal Básica El Torero,,,1 Frontón1 Pista de baloncesto1 Pista de patinaje,"Metro: UseraBus: 23 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13562784040e1110VgnVCM1000000b205a0aRCRD,TORERO,CALLE,V,10,,,,c/v Antonio López (Parque El Torero),MADRID,MADRID,28026.0,MOSCARDO,USERA,440165.0,4471745.0,40.39227761286618,-3.706318951771014,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.39227761286618,-3.706318951771014,40.39440607959559,-3.708042972844556,305.1676623611588,,,,,,,,,,,,,,,
4548146,Instalación Deportiva Municipal Básica El Vandel,,,1 Campo de fútbol 7 tierra1 Pista de baloncesto1 Pista de fútbol sala,"Bus: 30 , 100 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18feabc170891110VgnVCM2000000c205a0aRCRD,FLORENCIO CANO CRISTOBAL,CALLE,V,9,,,,esq. Pasaje Poveda,MADRID,MADRID,28030.0,MARROQUINA,MORATALAZ,446353.0,4473492.0,40.41031893017073,-3.632280273004103,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.41031893017073,-3.632280273004103,40.400368,-3.634587,1137.222486612318,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
4557740,Instalación Deportiva Municipal Básica Electra,,,1 Pista de baloncesto 1 Pista polideportiva 2 Pistas de chito 1 Tenis de mesa,"Metro: Torre AriasBus: 28 , 77, 105 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=200b97fcc9ae1110VgnVCM1000000b205a0aRCRD,CRONOS,CALLE,V,65,,,,,MADRID,MADRID,28037.0,SIMANCAS,SAN BLAS-CANILLEJAS,447620.0,4477128.0,40.44127421398117,-3.6189277132249833,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.44127421398117,-3.6189277132249833,40.429706,-3.640994,2777.871335624798,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
6206528,Instalación Deportiva Municipal Básica Enrique Tierno Galván,,,Circuito de Footing,"Bus: 62 , 88 , 148",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b138d840e4623310VgnVCM2000000c205a0aRCRD,ENRIQUE TIERNO GALVAN,PARQUE,T,,,,,,MADRID,MADRID,,,DISTRITO,441771.0,4471813.0,40.39487669248672,-3.686126235234665,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.39487669248672,-3.686126235234665,40.400781,-3.6882407,698.3058047306894,126.0,Juan Martín,0.0,118,Calle Juan Martín el Empecinado nº 16,1.0,0.0,24.0,6.0,17.0,0.0,Point,"[-3.6882407, 40.400781]",40.400781,-3.6882407
4629031,Instalación Deportiva Municipal Básica Eros,,,1 Pista de Baloncesto,"Metro: Méndez ÁlvaroBus: 8 , 102 , 113 , 148 , 152Renfe: Méndez Álvaro",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcceaba3b9194110VgnVCM1000000b205a0aRCRD,EROS,CALLE,V,6,,,,,MADRID,MADRID,28045.0,LEGAZPI,ARGANZUELA,442278.0,4471658.0,40.39352590492843,-3.6801309337036407,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.39352590492843,-3.6801309337036407,40.3941388,-3.6758888,478.1000343920874,188.0,Méndez Álvaro,2.0,180,Calle Retama nº 5,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.6758888, 40.3941388]",40.3941388,-3.6758888
4557463,Instalación Deportiva Municipal Básica Esfinge,,,1 Pista de baloncesto1 Pista de fútbol sala14 Pistas de petanca8 Pistas de chito,"Metro: Torre AriasBus: 28 , 48 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e23950eb4ae1110VgnVCM1000000b205a0aRCRD,ESFINGE,CALLE,V,60,,,,c/v Circe,MADRID,MADRID,28022.0,CANILLEJAS,SAN BLAS-CANILLEJAS,448470.0,4477235.0,40.44229135833031,-3.608914308760063,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.44229135833031,-3.608914308760063,40.429706,-3.640994,3842.745190488018,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4540393,Instalación Deportiva Municipal Básica Esperanza I - Club Virgen de la Esperanza,,,1 Campo de fútbol (de césped artificial con 2 marcajes de F7.1 Campo de fútbol 5 (de césped artificial).,"Metro: EsperanzaBus: 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=414fdc7deb551110VgnVCM1000000b205a0aRCRD,SILVANO,CALLE,V,65,,,,,MADRID,MADRID,28043.0,CANILLAS,HORTALEZA,445541.0,4479006.0,40.45993986921884,-3.642319354553547,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.45993986921884,-3.642319354553547,40.44370542379883,-3.648958444298144,1953.0580809524893,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
5718683,Instalación Deportiva Municipal Básica Esperanza II,,,1 Pista polideportiva,"Metro: EsperanzaBus: 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b665f7513a629210VgnVCM1000000b205a0aRCRD,SILVANO,CALLE,V,61,,,,,MADRID,MADRID,28043.0,CANILLAS,HORTALEZA,445474.0,4478911.0,40.45908220260012,-3.643098932325283,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.45908220260012,-3.643098932325283,40.44370542379883,-3.648958444298144,1832.2749125413184,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4528794,Instalación Deportiva Municipal Básica Estanque de las Tormentas,,,1 Campo de fútbol 7.2 Pistas de fútbol sala.,"Bus: 160 , 161 , I.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e33d50aa44301110VgnVCM1000000b205a0aRCRD,ARROYO DE POZUELO,CALLE,V,S/N,,,,,MADRID,MADRID,28023.0,ARAVACA,MONCLOA-ARAVACA,433691.0,4478442.0,40.45211512813871,-3.78329373903864,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.45211512813871,-3.78329373903864,40.45109,-3.72937,6016.7692514472365,269.0,Facultad Derecho,0.0,261,Avenida Complutense nº 23,1.0,0.0,24.0,5.0,18.0,0.0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937
5695803,Instalación Deportiva Municipal Básica Estefanita,,,1 Pista de patinaje.,"Bus: 85 , 713.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc6a9ca899ab8210VgnVCM2000000c205a0aRCRD,ESTEFANITA,CALLE,V,7,,,,Detrás del CEIP El Greco,MADRID,MADRID,28021.0,BUTARQUE,VILLAVERDE,442655.0,4466342.0,40.345660999492566,-3.675218553605332,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.345660999492566,-3.675218553605332,40.38925864357911,-3.690358964335348,5138.737631738081,,,,,,,,,,,,,,,
4542884,Instalación Deportiva Municipal Básica Estíbaliz,,,1 Frontón corto,"Metro: Pinar del ReyBus: 9 , 72 , 87 , 120 , 125.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7faee49123f61110VgnVCM1000000b205a0aRCRD,ESTIBALIZ,CALLE,V,30,,,,,MADRID,MADRID,28043.0,PINAR DEL REY,HORTALEZA,444981.0,4480073.0,40.469514561623285,-3.6490195041524114,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, ,40.469514561623285,-3.6490195041524114,40.44370542379883,-3.648958444298144,2873.068153550014,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4557842,Instalación Deportiva Municipal Básica Euterpe,,,1 Campo de Fútbol (césped artificial),Bus: 77,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5e475944bae1110VgnVCM1000000b205a0aRCRD,EUTERPE,CALLE,V,1,,,,,MADRID,MADRID,28022.0,REJAS,SAN BLAS-CANILLEJAS,449949.0,4477803.0,40.44749880003797,-3.5915203945028886,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.44749880003797,-3.5915203945028886,40.429706,-3.640994,5863.059075753831,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
36401,Instalación Deportiva Municipal Básica Eva Duarte,,,2 Pistas de bolos y petanca 1 Pista de chito 2 Pistas de pádel 3 Pistas de polideportivas 2 Tenis de mesa,"Metro: Manuel Becerra , Ventas.Bus: 1 , 12 , 21 , 38 , 43 , 53 , 56 , 74 , 106 , 110 , 143 , 146 , 156 , 210 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=015e0a47f441f010VgnVCM2000000c205a0aRCRD,DOCTOR GOMEZ ULLA,CALLE,V,9,,,,,MADRID,MADRID,28028.0,GUINDALERA,SALAMANCA,443342.0,4475696.0,40.42997423940213,-3.667961859746943,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.42997423940213,-3.667961859746943,40.429887,-3.6712823,370.516422890573,171.0,Ortega y Gasset 87,2.0,145,Calle Ortega y Gasset nº 87,1.0,0.0,24.0,16.0,7.0,0.0,Point,"[-3.6712823, 40.429887]",40.429887,-3.6712823
4556684,Instalación Deportiva Municipal Básica Evangelios-Almendrales,,,1 Pista polideportiva,"Metro: Almendrales.Bus: 6 , 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=362bfcab645e1110VgnVCM1000000b205a0aRCRD,EVANGELIOS,CALLE,V,4,,,,,MADRID,MADRID,28026.0,ALMENDRALES,USERA,440644.0,4470740.0,40.38325838287727,-3.70058158190502,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.38325838287727,-3.70058158190502,40.38895,-3.70017,635.2492724202417,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
6310191,Instalación Deportiva Municipal Básica Fermín Caballero,,,6 Pistas de petanca2 Pistas de chito1 Pista de Patinaje,"Metro: Avda. de la IlustraciónBus: 127, 67",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fc3b3737d35310VgnVCM2000000c205a0aRCRD,FERMIN CABALLERO,CALLE,V,88,,,,,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,439154.0,4481419.0,40.47935162025493,-3.719158405265364,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.47935162025493,-3.719158405265364,40.45673408797698,-3.708002730875242,2808.5316315940545,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
4582808,Instalación Deportiva Municipal Básica Francisco Laguna,,,Pista de baloncesto 2 Pistas de fútbol sala 1 Tenis de mesa,"Bus: 24 , 111 , 310 , 410",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a5ec69590db2110VgnVCM1000000b205a0aRCRD,FRANCISCO LAGUNA,CALLE,V,26,,,,,MADRID,MADRID,28053.0,SAN DIEGO,PUENTE DE VALLECAS,443249.0,4471525.0,40.39051190105737,-3.669975407440883,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.39051190105737,-3.669975407440883,40.39382977920336,-3.665936242935637,582.5978846470342,,,,,,,,,,,,,,,
4555896,Instalación Deportiva Municipal Básica Frontón Orcasitas,,,1 Frontón,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131Renfe: Orcasitas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e92784040e1110VgnVCM1000000b205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,103,,,,Parque de Orcasitas,MADRID,MADRID,28041.0,ORCASITAS,USERA,439644.0,4469348.0,40.37064655641207,-3.712229879684724,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, ,40.37064655641207,-3.712229879684724,40.38895,-3.70017,2441.597066016056,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
5922619,Instalación Deportiva Municipal Básica Frontón Polideportivo San Fermín,,,1 Frontón,"Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf3908570f39d210VgnVCM2000000c205a0aRCRD,ESTAFETA,CALLE,V,2,,,,"c/v calle San Mario, 18",MADRID,MADRID,28041.0,SAN FERMIN,USERA,441316.0,4469751.0,40.374396615335975,-3.692573918087233,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, ,40.374396615335975,-3.692573918087233,40.38925864357911,-3.690358964335348,1672.7816757132491,,,,,,,,,,,,,,,
4557031,Instalación Deportiva Municipal Básica Frontón San Fermín,,,1 Frontón,"Bus: 23 , 78 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd6a8d498a5e1110VgnVCM1000000b205a0aRCRD,PERALES,CAMINO,V,136,,,,c/v calle de Torrox,MADRID,MADRID,28041.0,SAN FERMIN,USERA,441765.0,4469249.0,40.36990586456809,-3.6872392651660495,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, ,40.36990586456809,-3.6872392651660495,40.38925864357911,-3.690358964335348,2182.2681599463717,,,,,,,,,,,,,,,
4548581,Instalación Deportiva Municipal Básica Frontón Tudelillas,,,Un frontón,"Bus: 44 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86121b40e9891110VgnVCM2000000c205a0aRCRD,PABLO IGLESIAS,AVENIDA,V,62,,,,,MADRID,MADRID,28039.0,BELLAS VISTAS,TETUAN,439709.0,4478135.0,40.451690390542296,-3.711021047869016,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, ,40.451690390542296,-3.711021047869016,40.451333,-3.710525,68.15321634531607,245.0,Pablo Iglesias,0.0,237,Calle Francisco Balseiro nº 1,1.0,0.0,24.0,3.0,15.0,0.0,Point,"[-3.710525, 40.451333]",40.451333,-3.710525
11353992,Instalación Deportiva Municipal Básica Fuente Espina,,,Minipista de patinaje.,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cf9f533a3468710VgnVCM1000001d4a900aRCRD,FUENTESPINA,CALLE,V,29,,,,,MADRID,MADRID,28031.0,SANTA EUGENIA,VILLA DE VALLECAS,448524.0,4470030.0,40.379273217545474,-3.606412694549229,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.379273217545474,-3.606412694549229,40.400368,-3.634587,3923.059579378203,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
4580220,Instalación Deportiva Municipal Básica Fuente de Lima,,,1 Pista de Baloncesto,"Metro: Aviación EspañolaBus: 17 , 34 , 39 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4756f9a1382b2110VgnVCM1000000b205a0aRCRD,FUENTE DE LIMA,CALLE,V,24,,,,,MADRID,MADRID,28024.0,LAS AGUILAS,LATINA,433743.0,4470720.0,40.3825571125298,-3.781874842527356,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.3825571125298,-3.781874842527356,40.40913630273305,-3.728533714316331,6645.677306510503,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4564155,Instalación Deportiva Municipal Básica Fuerte de Navidad,,,1 Pista de baloncesto,"Bus: 17, 117 , 139 , 155Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD,FUERTE DE NAVIDAD,CALLE,V,,,,,c/v La Isabela,MADRID,MADRID,28044.0,LAS AGUILAS,LATINA,435179.0,4470545.0,40.38109378379431,-3.7649408263985062,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.38109378379431,-3.764940826398506,40.40913630273305,-3.728533714316331,5122.565642556289,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4547673,Instalación Deportiva Municipal Básica Félix Rodríguez de la Fuente,,,1 Pista de fútbol sala,"Metro: EstrellaBus: 20 , 30 , 32 , 71 , 113.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94fdf76721491110VgnVCM2000000c205a0aRCRD,FELIX RODRIGUEZ DE LA FUENTE,CALLE,V,3,,,,,MADRID,MADRID,28030.0,MEDIA LEGUA,MORATALAZ,444199.0,4474201.0,40.41468322986084,-3.659006026996469,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.41468322986084,-3.659006026996469,40.41053,-3.65779,481.82291952693663,226.0,Camino Vinateros,0.0,218,Calle Camino de los Vinateros nº 28,1.0,0.0,24.0,3.0,20.0,0.0,Point,"[-3.65779, 40.41053]",40.41053,-3.65779
4556047,Instalación Deportiva Municipal Básica Galeón,,,2 Pistas de baloncesto,"Metro:  Alameda de OsunaBus: 101 , 105 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aea0d17980e1110VgnVCM1000000b205a0aRCRD,GALEON,CALLE,V,3,,,,,MADRID,MADRID,28042.0,ALAMEDA DE OSUNA,BARAJAS,450323.0,4478527.0,40.45591483433643,-3.585897770294804,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.45591483433643,-3.585897770294804,40.429706,-3.640994,6802.890269176152,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4579734,Instalación Deportiva Municipal Básica Garrovillas,,,1 Pista de patinaje3 Pistas de petanca1 Pista de chito,"Bus: 17 , 34 , 39 , 117 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cc19b4c3ea2110VgnVCM2000000c205a0aRCRD,GARROVILLAS,PLAZA,V,S/N,,,,,MADRID,MADRID,28044.0,LAS AGUILAS,LATINA,433980.0,4470447.0,40.38011667026133,-3.7790546404419656,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.38011667026133,-3.7790546404419656,40.40913630273305,-3.728533714316331,6496.224639407736,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4580463,Instalación Deportiva Municipal Básica General Millán Astray,,,1 Pista de Fútbol Sala,"Bus: 17 , 34 , 39 , 117 , 139 , 155.Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ea55ca87e2b2110VgnVCM1000000b205a0aRCRD,MAESTRA JUSTA FREIRE,CALLE,V,2,,,,,MADRID,MADRID,28044.0,LAS AGUILAS,LATINA,434770.0,4470182.0,40.37967979685691,-3.768438598489448,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.37967979685691,-3.768438598489448,40.40913630273305,-3.728533714316331,5529.028443073217,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
